0	256	0.8	1.6	1.6	2.4	0.8	0	2	0	0
1	256	1.6	2.4	2.4	3.2	0.8	1	1	0	0
2	256	2.4	3.2	3.2	4	0.8	2	2	0	0
3	256	3.2	4	4	4.8	0.8	1	2	0	0
4	256	4	4.8	4.8	5.6	0.8	2	2	0	0
5	256	4.8	5.6	5.6	6.4	0.8	2	1	0	0
6	256	5.6	6.4	6.4	7.2	0.8	2	1	0	0
7	256	6.4	7.2	7.2	8	0.8	1	2	0	0
8	256	7.2	8	8	8.8	0.8	1	2	0	0
9	256	8	8.8	8.8	9.6	0.800000000000001	2	2	0	0
10	256	8.8	9.6	9.6	10.4	0.800000000000001	2	2	0	0
11	256	9.6	10.4	10.4	11.2	0.800000000000001	2	2	0	0
12	256	10.4	11.2	11.2	12	0.800000000000001	2	2	0	0
13	256	11.2	12	12	12.8	0.800000000000001	2	1	0	0
14	256	12	12.8	12.8	13.6	0.800000000000001	2	1	0	0
15	256	12.8	13.6	13.6	14.4	0.800000000000001	1	1	0	0
16	256	13.6	14.4	14.4	15.2	0.800000000000001	1	2	0	0
17	256	14.4	15.2	15.2	16	0.799999999999999	1	2	0	0
18	256	15.2	16	16	16.8	0.800000000000001	2	2	0	0
19	256	16	16.8	16.8	17.6	0.800000000000001	2	2	0	0
20	256	16.8	17.6	17.6	18.4	0.800000000000001	2	2	0	0
21	256	17.6	18.4	18.4	19.2	0.800000000000001	2	2	0	0
22	256	18.4	19.2	19.2	20	0.800000000000001	2	2	0	0
23	256	19.2	20	20	20.8	0.800000000000001	2	2	0	0
24	256	20	20.8	20.8	21.6	0.800000000000001	2	2	0	0
25	256	20.8	21.6	21.6	22.4	0.800000000000001	2	2	0	0
26	256	21.6	22.4	22.4	23.2	0.800000000000001	2	2	0	0
27	256	22.4	23.2	23.2	24	0.800000000000001	2	2	0	0
28	256	23.2	24	24	24.8	0.800000000000001	2	2	0	0
29	256	24	24.8	24.8	25.6	0.800000000000001	2	1	0	0
30	256	24.8	25.6	25.6	26.4	0.800000000000001	2	2	0	0
31	256	25.6	26.4	26.4	27.2	0.800000000000001	1	2	0	0
32	256	26.4	27.2	27.2	28	0.800000000000001	2	1	0	0
33	256	27.2	28	28	28.8	0.800000000000001	2	2	0	0
34	256	28	28.8	28.8	29.6	0.800000000000001	1	2	0	0
35	256	28.8	29.6	29.6	30.4	0.800000000000001	2	2	0	0
36	256	29.6	30.4	30.4	31.2	0.800000000000001	2	2	0	0
37	256	30.4	31.2	31.2	32	0.799999999999997	2	2	0	0
38	256	31.2	32	32	32.8	0.799999999999997	2	2	0	0
39	256	32	32.8	32.8	33.6	0.799999999999997	2	2	0	0
40	256	32.8	33.6	33.6	34.4	0.799999999999997	2	2	0	0
41	256	33.6	34.4	34.4	35.2	0.799999999999997	2	2	0	0
42	256	34.4	35.2	35.2	36	0.799999999999997	2	2	0	0
43	256	35.2	36	36	36.8	0.799999999999997	2	2	0	0
44	256	36	36.8	36.8	37.6	0.799999999999997	2	2	0	0
45	256	36.8	37.6	37.6	38.4	0.799999999999997	2	2	0	0
46	256	37.6	38.4	38.4	39.2	0.799999999999997	2	2	0	0
47	256	38.4	39.2	39.2	40	0.799999999999997	2	2	0	0
48	256	39.2	40	40	40.8	0.799999999999997	2	2	0	0
49	256	40	40.8	40.8	41.6	0.799999999999997	2	2	0	0
50	256	40.8	41.6	41.6	42.4	0.799999999999997	2	2	0	0
51	256	41.6	42.4	42.4	43.2	0.799999999999997	2	2	0	0
52	256	42.4	43.2	43.2	44	0.799999999999997	2	2	0	0
53	256	43.2	44	44	44.8	0.799999999999997	2	2	0	0
54	256	44	44.8	44.8	45.6	0.799999999999997	2	2	0	0
55	256	44.8	45.6	45.6	46.4	0.799999999999997	2	2	0	0
56	256	45.6	46.4	46.4	47.2	0.799999999999997	2	2	0	0
57	256	46.4	47.2	47.2	48	0.799999999999997	2	2	0	0
58	256	47.2	48	48	48.8	0.799999999999997	2	2	0	0
59	256	48	48.8	48.8	49.6	0.799999999999997	2	2	0	0
60	256	48.8	49.6	49.6	50.3999999999999	0.799999999999997	2	2	0	0
61	256	49.6	50.3999999999999	50.3999999999999	51.1999999999999	0.799999999999997	2	2	0	0
62	256	50.3999999999999	51.1999999999999	51.1999999999999	51.9999999999999	0.799999999999997	2	2	0	0
63	256	51.1999999999999	51.9999999999999	51.9999999999999	52.7999999999999	0.799999999999997	2	2	0	0
64	256	51.9999999999999	52.7999999999999	52.7999999999999	53.5999999999999	0.799999999999997	2	2	0	0
65	256	52.7999999999999	53.5999999999999	53.5999999999999	54.3999999999999	0.799999999999997	2	2	0	0
66	256	53.5999999999999	54.3999999999999	54.3999999999999	55.1999999999999	0.799999999999997	2	2	0	0
67	256	54.3999999999999	55.1999999999999	55.1999999999999	55.9999999999999	0.799999999999997	2	2	0	0
68	256	55.1999999999999	55.9999999999999	55.9999999999999	56.7999999999999	0.799999999999997	2	2	0	0
69	256	55.9999999999999	56.7999999999999	56.7999999999999	57.5999999999999	0.799999999999997	2	2	0	0
70	256	56.7999999999999	57.5999999999999	57.5999999999999	58.3999999999999	0.799999999999997	2	2	0	0
71	256	57.5999999999999	58.3999999999999	58.3999999999999	59.1999999999999	0.799999999999997	2	2	0	0
72	256	58.3999999999999	59.1999999999999	59.1999999999999	59.9999999999999	0.799999999999997	2	2	0	0
73	256	59.1999999999999	59.9999999999999	59.9999999999999	60.7999999999999	0.799999999999997	2	2	0	0
74	256	59.9999999999999	60.7999999999999	60.7999999999999	61.5999999999999	0.799999999999997	2	2	0	0
75	256	60.7999999999999	61.5999999999999	61.5999999999999	62.3999999999999	0.799999999999997	2	2	0	0
76	256	61.5999999999999	62.3999999999999	62.3999999999999	63.1999999999999	0.799999999999997	2	2	0	0
77	256	62.3999999999999	63.1999999999999	63.1999999999999	63.9999999999999	0.799999999999997	2	2	0	0
78	256	63.1999999999999	63.9999999999999	63.9999999999999	64.7999999999999	0.799999999999997	2	2	0	0
79	256	63.9999999999999	64.7999999999999	64.7999999999999	65.5999999999999	0.799999999999997	2	1	0	0
80	256	64.7999999999999	65.5999999999999	65.5999999999999	66.3999999999999	0.799999999999997	2	1	0	0
81	256	65.5999999999999	66.3999999999999	66.3999999999999	67.1999999999999	0.799999999999997	1	1	0	0
82	256	66.3999999999999	67.1999999999999	67.1999999999999	67.9999999999999	0.799999999999997	1	2	0	0
83	256	67.1999999999999	67.9999999999999	67.9999999999999	68.7999999999999	0.799999999999997	1	1	0	0
84	256	67.9999999999999	68.7999999999999	68.7999999999999	69.5999999999999	0.799999999999997	2	1	0	0
85	256	68.7999999999999	69.5999999999999	69.5999999999999	70.3999999999999	0.799999999999997	1	1	0	0
86	256	69.5999999999999	70.3999999999999	70.3999999999999	71.1999999999999	0.799999999999997	1	1	0	0
87	256	70.3999999999999	71.1999999999999	71.1999999999999	71.9999999999999	0.799999999999997	1	1	0	0
88	256	71.1999999999999	71.9999999999999	71.9999999999999	72.7999999999999	0.799999999999997	1	1	0	0
89	256	71.9999999999999	72.7999999999999	72.7999999999999	73.5999999999999	0.799999999999997	1	1	0	0
90	256	72.7999999999999	73.5999999999999	73.5999999999999	74.3999999999999	0.799999999999997	1	2	0	0
91	256	73.5999999999999	74.3999999999999	74.3999999999999	75.1999999999999	0.799999999999997	1	1	0	0
92	256	74.3999999999999	75.1999999999999	75.1999999999999	75.9999999999999	0.799999999999997	2	2	0	0
93	256	75.1999999999999	75.9999999999999	75.9999999999999	76.7999999999999	0.799999999999997	1	2	0	0
94	256	75.9999999999999	76.7999999999999	76.7999999999999	77.5999999999999	0.799999999999997	2	1	0	0
95	256	76.7999999999999	77.5999999999999	77.5999999999999	78.3999999999998	0.799999999999997	2	2	0	0
96	256	77.5999999999999	78.3999999999998	78.3999999999998	79.1999999999998	0.799999999999997	1	1	0	0
97	256	78.3999999999998	79.1999999999998	79.1999999999998	79.9999999999998	0.799999999999997	2	1	0	0
98	256	79.1999999999998	79.9999999999998	79.9999999999998	80.7999999999998	0.799999999999997	1	1	0	0
99	256	79.9999999999998	80.7999999999998	80.7999999999998	81.5999999999998	0.799999999999997	1	0	0	0
