a	0.333222259246918	64	0
a	0.666444518493835	128	0
d	0.666555592580251	64	0
a	0.999666777740753	128	0
d	0.999888925913584	64	0
a	1.33288903698767	128	0
d	1.33322225924692	64	0
a	1.66611129623459	128	0
d	1.66655559258025	64	0
a	1.99933355548151	128	0
d	1.99988892591358	64	0
a	2.33255581472842	128	0
d	2.33322225924692	64	0
a	2.66577807397534	128	0
d	2.66655559258025	64	0
a	2.99900033322226	128	0
d	2.99988892591358	64	0
a	3.33222259246918	128	0
d	3.33322225924692	64	0
a	3.6654448517161	128	0
d	3.66655559258025	64	0
a	3.99866711096301	128	0
d	3.99988892591358	64	0
a	4.33188937020993	128	0
d	4.33322225924692	64	0
a	4.66511162945685	128	0
d	4.66655559258025	64	0
a	4.99833388870377	128	0
d	4.99988892591358	64	0
a	5.33155614795068	128	0
d	5.33322225924692	64	0
a	5.6647784071976	128	0
d	5.66655559258025	64	0
a	5.99800066644452	128	0
d	5.99988892591358	64	0
a	6.33122292569144	128	0
d	6.33322225924692	64	0
a	6.66444518493835	128	0
d	6.66655559258025	64	0
a	6.99766744418527	128	0
d	6.99988892591358	64	0
a	7.33088970343219	128	0
d	7.33322225924692	64	0
a	7.66411196267911	128	0
d	7.66655559258025	64	0
a	7.99733422192602	128	0
d	7.99988892591358	64	0
a	8.33055648117294	128	0
d	8.33322225924691	64	0
a	8.66377874041986	128	0
d	8.66655559258025	64	0
a	8.99700099966678	128	0
d	8.99988892591358	64	0
a	9.3302232589137	128	0
d	9.33322225924692	64	0
a	9.66344551816061	128	0
d	9.66655559258025	64	0
a	9.99666777740753	128	0
d	9.99988892591358	64	0
a	10.3298900366545	128	0
d	10.3332222592469	64	0
a	10.6631122959014	128	0
d	10.6665555925803	64	0
a	10.9963345551483	128	0
d	10.9998889259136	64	0
a	11.3295568143952	128	0
d	11.3332222592469	64	0
a	11.6627790736421	128	0
d	11.6665555925803	64	0
a	11.996001332889	128	0
d	11.9998889259136	64	0
a	12.329223592136	128	0
d	12.3332222592469	64	0
a	12.6624458513829	128	0
d	12.6665555925803	64	0
a	12.9956681106298	128	0
d	12.9998889259136	64	0
a	13.3288903698767	128	0
d	13.3332222592469	64	0
a	13.6621126291236	128	0
d	13.6665555925803	64	0
a	13.9953348883706	128	0
d	13.9998889259136	64	0
a	14.3285571476175	128	0
d	14.3332222592469	64	0
a	14.6617794068644	128	0
d	14.6665555925803	64	0
a	14.9950016661113	128	0
d	14.9998889259136	64	0
a	15.3282239253582	128	0
d	15.3332222592469	64	0
a	15.6614461846051	128	0
d	15.6665555925803	64	0
a	15.9946684438521	128	0
d	15.9998889259136	64	0
a	16.327890703099	128	0
d	16.3332222592469	64	0
a	16.6611129623459	128	0
d	16.6665555925803	64	0
a	16.9943352215928	128	0
d	16.9998889259136	64	0
a	17.3275574808397	128	0
d	17.3332222592469	64	0
a	17.6607797400866	128	0
d	17.6665555925803	64	0
a	17.9940019993336	128	0
d	17.9998889259136	64	0
a	18.3272242585805	128	0
d	18.3332222592469	64	0
a	18.6604465178274	128	0
d	18.6665555925803	64	0
a	18.9936687770743	128	0
d	18.9998889259136	64	0
a	19.3268910363212	128	0
d	19.3332222592469	64	0
a	19.6601132955681	128	0
d	19.6665555925802	64	0
a	19.9933355548151	128	0
d	19.9998889259136	64	0
a	20.326557814062	128	0
d	20.3332222592469	64	0
a	20.6597800733089	128	0
d	20.6665555925802	64	0
a	20.9930023325558	128	0
d	20.9998889259136	64	0
a	21.3262245918027	128	0
d	21.3332222592469	64	0
a	21.6594468510496	128	0
d	21.6665555925802	64	0
a	21.9926691102966	128	0
d	21.9998889259136	64	0
a	22.3258913695435	128	0
d	22.3332222592469	64	0
a	22.6591136287904	128	0
d	22.6665555925802	64	0
a	22.9923358880373	128	0
d	22.9998889259136	64	0
a	23.3255581472842	128	0
d	23.3332222592469	64	0
a	23.6587804065311	128	0
d	23.6665555925802	64	0
a	23.9920026657781	128	0
d	23.9998889259136	64	0
a	24.325224925025	128	0
d	24.3332222592469	64	0
a	24.6584471842719	128	0
d	24.6665555925802	64	0
a	24.9916694435188	128	0
d	24.9998889259136	64	0
a	25.3248917027657	128	0
d	25.3332222592469	64	0
a	25.6581139620126	128	0
d	25.6665555925802	64	0
a	25.9913362212596	128	0
d	25.9998889259136	64	0
a	26.3245584805065	128	0
d	26.3332222592469	64	0
a	26.6577807397534	128	0
d	26.6665555925802	64	0
a	26.9910029990003	128	0
d	26.9998889259136	64	0
a	27.3242252582472	128	0
d	27.3332222592469	64	0
a	27.6574475174941	128	0
d	27.6665555925802	64	0
a	27.9906697767411	128	0
d	27.9998889259136	64	0
a	28.323892035988	128	0
d	28.3332222592469	64	0
a	28.6571142952349	128	0
d	28.6665555925802	64	0
a	28.9903365544818	128	0
d	28.9998889259135	64	0
a	29.3235588137287	128	0
d	29.3332222592469	64	0
a	29.6567810729756	128	0
d	29.6665555925802	64	0
a	29.9900033322226	128	0
d	29.9998889259135	64	0
a	30.3232255914695	128	0
d	30.3332222592469	64	0
a	30.6564478507164	128	0
d	30.6665555925802	64	0
a	30.9896701099633	128	0
d	30.9998889259135	64	0
a	31.3228923692102	128	0
d	31.3332222592469	64	0
a	31.6561146284571	128	0
d	31.6665555925802	64	0
a	31.9893368877041	128	0
d	31.9998889259135	64	0
a	32.322559146951	128	0
d	32.3332222592469	64	0
a	32.6557814061979	128	0
d	32.6665555925802	64	0
a	32.9890036654448	128	0
d	32.9998889259135	64	0
a	33.3222259246917	128	0
d	33.3332222592469	64	0
d	33.6665555925802	0	0
