a	0.333333333333	64	0
a	0.666666666667	128	0
d	0.833333333333	64	0
a	1.0	128	0
a	1.33333333333	192	0
d	1.33333333333	128	0
a	1.66666666667	192	0
d	1.83333333333	128	0
a	2.0	192	0
a	2.33333333333	256	0
d	2.33333333333	192	0
a	2.66666666667	256	0
d	2.83333333333	192	0
a	3.0	256	0
d	3.33333333333	192	0
a	3.33333333333	256	0
a	3.66666666667	320	0
d	3.83333333333	256	0
a	4.0	320	0
a	4.33333333333	384	0
d	4.33333333333	320	0
a	4.66666666667	384	0
d	4.83333333333	320	0
a	5.0	384	0
a	5.33333333333	448	0
d	5.33333333333	384	0
a	5.66666666667	448	0
d	5.83333333333	384	0
a	6.0	448	0
a	6.33333333333	512	0
d	6.33333333333	448	0
a	6.66666666667	512	0
d	6.83333333333	448	0
a	7.0	512	0
a	7.33333333333	576	0
d	7.33333333333	512	0
a	7.66666666667	576	0
d	7.83333333333	512	0
a	8.0	576	0
a	8.33333333333	640	0
d	8.33333333333	576	0
a	8.66666666667	640	0
d	8.83333333333	576	0
a	9.0	640	0
a	9.33333333333	704	0
d	9.33333333333	640	0
a	9.66666666667	704	0
d	9.83333333333	640	0
a	10.0	704	0
d	10.3333333333	640	0
a	10.3333333333	704	0
a	10.6666666667	768	0
d	10.8333333333	704	0
a	11.0	768	0
d	11.3333333333	704	0
a	11.3333333333	768	0
a	11.6666666667	832	0
d	11.8333333333	768	0
a	12.0	832	0
d	12.3333333333	768	0
a	12.3333333333	832	0
a	12.6666666667	896	0
d	12.8333333333	832	0
a	13.0	896	0
d	13.3333333333	832	0
a	13.3333333333	896	0
a	13.6666666667	960	0
d	13.8333333333	896	0
a	14.0	960	0
d	14.3333333333	896	0
a	14.3333333333	960	0
a	14.6666666667	1024	0
d	14.8333333333	960	0
a	15.0	1024	0
d	15.3333333333	960	0
a	15.3333333333	1024	0
a	15.6666666667	1088	0
d	15.8333333333	1024	0
a	16.0	1088	0
d	16.3333333333	1024	0
a	16.3333333333	1088	0
a	16.6666666667	1152	0
d	16.8333333333	1088	0
a	17.0	1152	0
d	17.3333333333	1088	0
a	17.3333333333	1152	0
a	17.6666666667	1216	0
d	17.8333333333	1152	0
a	18.0	1216	0
d	18.3333333333	1152	0
a	18.3333333333	1216	0
a	18.6666666667	1280	0
d	18.8333333333	1216	0
a	19.0	1280	0
a	19.3333333333	1344	0
d	19.3333333333	1280	0
a	19.6666666667	1344	0
d	19.8333333333	1280	0
a	20.0	1344	0
a	20.3333333333	1408	0
d	20.3333333333	1344	0
a	20.6666666667	1408	0
d	20.8333333333	1344	0
a	21.0	1408	0
a	21.3333333333	1472	0
d	21.3333333333	1408	0
a	21.6666666667	1472	0
d	21.8333333333	1408	0
a	22.0	1472	0
a	22.3333333333	1536	0
d	22.3333333333	1472	0
a	22.6666666667	1536	0
d	22.8333333333	1472	0
a	23.0	1536	0
a	23.3333333333	1600	0
d	23.3333333333	1536	0
a	23.6666666667	1600	0
d	23.8333333333	1536	0
a	24.0	1600	0
a	24.3333333333	1664	0
d	24.3333333333	1600	0
a	24.6666666667	1664	0
d	24.8333333333	1600	0
a	25.0	1664	0
a	25.3333333333	1728	0
d	25.3333333333	1664	0
a	25.6666666667	1728	0
d	25.8333333333	1664	0
a	26.0	1728	0
a	26.3333333333	1792	0
d	26.3333333333	1728	0
a	26.6666666667	1792	0
d	26.8333333333	1728	0
a	27.0	1792	0
a	27.3333333333	1856	0
d	27.3333333333	1792	0
a	27.6666666667	1856	0
d	27.8333333333	1792	0
a	28.0	1856	0
a	28.3333333333	1920	0
d	28.3333333333	1856	0
a	28.6666666667	1920	0
d	28.8333333333	1856	0
a	29.0	1920	0
a	29.3333333333	1984	0
d	29.3333333333	1920	0
a	29.6666666667	1984	0
d	29.8333333333	1920	0
a	30.0	1984	0
a	30.3333333333	2048	0
d	30.3333333333	1984	0
a	30.6666666667	2048	0
d	30.8333333333	1984	0
a	31.0	2048	0
a	31.3333333333	2048	64
d	31.3333333333	1984	64
a	31.6666666667	2048	64
d	31.8333333333	1984	64
a	32.0	2048	64
a	32.3333333333	2048	128
d	32.3333333333	1984	128
a	32.6666666667	2048	128
d	32.8333333333	1984	128
a	33.0	2048	128
a	33.3333333333	2048	192
d	33.3333333333	1984	192
d	33.8333333333	1920	192
d	34.3333333333	1856	192
d	34.8333333333	1792	192
d	35.3333333333	1728	192
d	35.8333333333	1664	192
d	36.3333333333	1600	192
d	36.8333333333	1536	192
d	37.3333333333	1472	192
d	37.8333333333	1408	192
d	38.3333333333	1344	192
d	38.8333333333	1280	192
d	39.3333333333	1216	192
d	39.8333333333	1152	192
d	40.3333333333	1088	192
d	40.8333333333	1024	192
d	41.3333333333	960	192
d	41.8333333333	896	192
d	42.3333333333	832	192
d	42.8333333333	768	192
d	43.3333333333	704	192
d	43.8333333333	640	192
d	44.3333333333	576	192
d	44.8333333333	512	192
d	45.3333333333	448	192
d	45.8333333333	384	192
d	46.3333333333	320	192
d	46.8333333333	256	192
d	47.3333333333	192	192
d	47.8333333333	128	192
d	48.3333333333	64	192
d	48.8333333333	0	192
d	49.3333333333	0	192
d	49.8333333333	0	192
d	50.3333333333	0	192
